episode,normalized_cumulative_reward,final_rewards,best_reward,mean_normalized_cumulative_reward,mean_final_rewards,mean_best_reward,n_agents,comm_radius,movement_noise,sample_noise,model
0,0.8951894044876099,0.9154151082038879,0.9167435169219971,0.7226822972297668,0.7363069653511047,0.7449599504470825,5,0.0,0.01,0.01,Best_RL
1,0.7234037518501282,0.7476012110710144,0.7533816695213318,0.5138919949531555,0.5333837270736694,0.5554535388946533,5,0.0,0.01,0.01,Best_RL
2,0.8864090442657471,0.9268171191215515,0.9350551962852478,0.4957142770290375,0.5210053324699402,0.5325534343719482,5,0.0,0.01,0.01,Best_RL
3,0.7193259596824646,0.7574231624603271,0.7825589776039124,0.49079838395118713,0.5098003149032593,0.5249001383781433,5,0.0,0.01,0.01,Best_RL
4,0.6527063250541687,0.6815783977508545,0.6900874972343445,0.39320358633995056,0.41944146156311035,0.4277403950691223,5,0.0,0.01,0.01,Best_RL
5,0.39342227578163147,0.4154402017593384,0.41889914870262146,0.27301180362701416,0.2795996069908142,0.2977934181690216,5,0.0,0.01,0.01,Best_RL
6,0.8157941699028015,0.9037778973579407,0.9150979518890381,0.6294730305671692,0.6742228269577026,0.6816238164901733,5,0.0,0.01,0.01,Best_RL
7,0.9113280177116394,0.9228006601333618,0.9286292195320129,0.5246893167495728,0.5546101331710815,0.5703967213630676,5,0.0,0.01,0.01,Best_RL
8,0.6758953928947449,0.7012914419174194,0.7079890966415405,0.5200281143188477,0.5655789375305176,0.5708404779434204,5,0.0,0.01,0.01,Best_RL
9,0.8408608436584473,0.8492997288703918,0.8755256533622742,0.49839964509010315,0.5409842729568481,0.551631510257721,5,0.0,0.01,0.01,Best_RL
10,0.554667055606842,0.6103947162628174,0.6139165163040161,0.34895068407058716,0.3761780560016632,0.38490185141563416,5,0.0,0.01,0.01,Best_RL
11,0.8630706071853638,0.8698193430900574,0.8738071322441101,0.7372244000434875,0.7623974680900574,0.7668347954750061,5,0.0,0.01,0.01,Best_RL
12,0.9125140309333801,0.9458255171775818,0.9466941356658936,0.5102642774581909,0.5305473804473877,0.5399218797683716,5,0.0,0.01,0.01,Best_RL
13,0.7716472148895264,0.7723979949951172,0.7960332632064819,0.4647327959537506,0.5341234803199768,0.5524135828018188,5,0.0,0.01,0.01,Best_RL
14,0.8923130035400391,0.9312880039215088,0.9336534142494202,0.7239008545875549,0.7508971095085144,0.7581464648246765,5,0.0,0.01,0.01,Best_RL
15,0.8923947215080261,0.9147928357124329,0.9154052734375,0.6750575304031372,0.7138850092887878,0.7238520979881287,5,0.0,0.01,0.01,Best_RL
16,0.6103790402412415,0.6176673769950867,0.6281759738922119,0.30377769470214844,0.3233373761177063,0.33410102128982544,5,0.0,0.01,0.01,Best_RL
17,0.8847547769546509,0.9053618311882019,0.9073389768600464,0.49792948365211487,0.5313738584518433,0.5384408235549927,5,0.0,0.01,0.01,Best_RL
18,0.7533679008483887,0.7760086059570312,0.8161154389381409,0.588887631893158,0.6261892914772034,0.6444830894470215,5,0.0,0.01,0.01,Best_RL
19,0.8936697840690613,0.9165317416191101,0.919985294342041,0.717603325843811,0.740744948387146,0.7530049085617065,5,0.0,0.01,0.01,Best_RL
20,0.7938433289527893,0.8096907734870911,0.8295419216156006,0.7183122634887695,0.7357884049415588,0.7516244649887085,5,0.0,0.01,0.01,Best_RL
21,0.7727367281913757,0.7810754776000977,0.8236087560653687,0.5524126291275024,0.5717107057571411,0.5832405686378479,5,0.0,0.01,0.01,Best_RL
22,0.9224085807800293,0.9268456101417542,0.9337227940559387,0.6459366679191589,0.6594041585922241,0.6697023510932922,5,0.0,0.01,0.01,Best_RL
23,0.8445266485214233,0.8611365556716919,0.892290472984314,0.47486719489097595,0.4848528802394867,0.5106236338615417,5,0.0,0.01,0.01,Best_RL
24,0.4147743284702301,0.40729764103889465,0.42643845081329346,0.3037424683570862,0.3274746537208557,0.3388286232948303,5,0.0,0.01,0.01,Best_RL
25,0.6110107898712158,0.6667437553405762,0.6863954663276672,0.4530159533023834,0.4814552366733551,0.5140144228935242,5,0.0,0.01,0.01,Best_RL
26,0.8484631776809692,0.8690509796142578,0.9155662059783936,0.7292075157165527,0.7520450353622437,0.7664130926132202,5,0.0,0.01,0.01,Best_RL
27,0.8605577349662781,0.8797080516815186,0.879959762096405,0.42249345779418945,0.5415538549423218,0.5472443699836731,5,0.0,0.01,0.01,Best_RL
28,0.7741952538490295,0.7997384667396545,0.8131110072135925,0.3792513310909271,0.38758721947669983,0.3994941711425781,5,0.0,0.01,0.01,Best_RL
29,0.9235370755195618,0.935332179069519,0.9419773817062378,0.6550623178482056,0.6717721223831177,0.6817129850387573,5,0.0,0.01,0.01,Best_RL
30,0.8334180116653442,0.8646696209907532,0.869807243347168,0.72276771068573,0.7369751930236816,0.7486461997032166,5,0.0,0.01,0.01,Best_RL
31,0.8384026288986206,0.8696128129959106,0.8953797817230225,0.5494319200515747,0.5728954076766968,0.5850814580917358,5,0.0,0.01,0.01,Best_RL
32,0.7453795671463013,0.7566511631011963,0.7873141765594482,0.5383911728858948,0.5914369821548462,0.6078580617904663,5,0.0,0.01,0.01,Best_RL
