episode,normalized_cumulative_reward,final_rewards,best_reward,mean_normalized_cumulative_reward,mean_final_rewards,mean_best_reward,n_agents,comm_radius,movement_noise,sample_noise,model
0,0.7323316931724548,0.8496325016021729,0.8743143677711487,0.38118165731430054,0.41024500131607056,0.429154634475708,5,0.0,0.01,0.01,Best_RL_Improve_RL
1,0.7328243851661682,0.759853720664978,0.7636767029762268,0.45583558082580566,0.5091129541397095,0.5121791958808899,5,0.0,0.01,0.01,Best_RL_Improve_RL
2,0.8465890288352966,0.8874058723449707,0.8880907297134399,0.6162323951721191,0.6311644315719604,0.6408098936080933,5,0.0,0.01,0.01,Best_RL_Improve_RL
3,0.3043397068977356,0.38512903451919556,0.3982364535331726,0.1934044063091278,0.25174155831336975,0.2578525245189667,5,0.0,0.01,0.01,Best_RL_Improve_RL
4,0.7090050578117371,0.7261754870414734,0.7332625985145569,0.4109148383140564,0.4282577931880951,0.45399680733680725,5,0.0,0.01,0.01,Best_RL_Improve_RL
5,0.672436535358429,0.6785756945610046,0.696443498134613,0.4054459035396576,0.4229392111301422,0.43048006296157837,5,0.0,0.01,0.01,Best_RL_Improve_RL
6,0.4975396692752838,0.5091402530670166,0.5096151232719421,0.29255691170692444,0.3107999861240387,0.31697529554367065,5,0.0,0.01,0.01,Best_RL_Improve_RL
7,0.6591143608093262,0.6729397773742676,0.6729397773742676,0.3434688448905945,0.3578624129295349,0.36734384298324585,5,0.0,0.01,0.01,Best_RL_Improve_RL
8,0.8378666043281555,0.9213716387748718,0.927077054977417,0.5113361477851868,0.5604701042175293,0.5795578360557556,5,0.0,0.01,0.01,Best_RL_Improve_RL
9,0.5270096659660339,0.5832507610321045,0.5883255004882812,0.31529372930526733,0.3480670750141144,0.36265459656715393,5,0.0,0.01,0.01,Best_RL_Improve_RL
10,0.8787116408348083,0.9099328517913818,0.9149365425109863,0.39894503355026245,0.4119875431060791,0.43052512407302856,5,0.0,0.01,0.01,Best_RL_Improve_RL
11,0.8682420253753662,0.9310640692710876,0.9587538838386536,0.551900327205658,0.625637948513031,0.6355565786361694,5,0.0,0.01,0.01,Best_RL_Improve_RL
12,0.6637627482414246,0.6850711703300476,0.728253185749054,0.45873087644577026,0.5037387013435364,0.5262486338615417,5,0.0,0.01,0.01,Best_RL_Improve_RL
13,0.8158296346664429,0.824404776096344,0.8516380190849304,0.43516501784324646,0.48389381170272827,0.5006474256515503,5,0.0,0.01,0.01,Best_RL_Improve_RL
14,0.6047142148017883,0.6205750107765198,0.6208109259605408,0.3533826768398285,0.3828257918357849,0.3954297602176666,5,0.0,0.01,0.01,Best_RL_Improve_RL
15,0.8849159479141235,0.8875683546066284,0.9023473858833313,0.5512570738792419,0.5683608651161194,0.580303966999054,5,0.0,0.01,0.01,Best_RL_Improve_RL
16,0.681134819984436,0.6855587959289551,0.7000497579574585,0.36388853192329407,0.38935771584510803,0.4027383327484131,5,0.0,0.01,0.01,Best_RL_Improve_RL
17,0.9445703625679016,0.9544364213943481,0.9559949040412903,0.5387337803840637,0.5565847158432007,0.570429801940918,5,0.0,0.01,0.01,Best_RL_Improve_RL
18,0.7322129607200623,0.7541851997375488,0.7626969218254089,0.4943191111087799,0.5117877125740051,0.526524543762207,5,0.0,0.01,0.01,Best_RL_Improve_RL
19,0.8198333382606506,0.8423182964324951,0.8446298837661743,0.5013607144355774,0.5281168222427368,0.5414202809333801,5,0.0,0.01,0.01,Best_RL_Improve_RL
20,0.6653370261192322,0.6878962516784668,0.6893614530563354,0.49356356263160706,0.5311706066131592,0.5482379198074341,5,0.0,0.01,0.01,Best_RL_Improve_RL
