episode,normalized_cumulative_reward,final_rewards,best_reward,n_agents,comm_radius,movement_noise,sample_noise,model
85,0.5553432703018188,0.5772943496704102,0.8570917844772339,5,0.0,0.01,0.1,Best_RL
86,0.5315554738044739,0.5915663838386536,0.8980873227119446,5,0.0,0.01,0.1,Best_RL
87,0.3285824656486511,0.387533038854599,0.6145438551902771,5,0.0,0.01,0.1,Best_RL
88,0.4968937039375305,0.5391405820846558,0.6877335906028748,5,0.0,0.01,0.1,Best_RL
89,0.44506311416625977,0.4790821969509125,0.6873900294303894,5,0.0,0.01,0.1,Best_RL
90,0.5522159934043884,0.6333891153335571,0.906035840511322,5,0.0,0.01,0.1,Best_RL
91,0.4590679109096527,0.49263691902160645,0.8970752954483032,5,0.0,0.01,0.1,Best_RL
92,0.5090727210044861,0.49805983901023865,0.8724818229675293,5,0.0,0.01,0.1,Best_RL
93,0.5438252687454224,0.5514786839485168,0.7296247482299805,5,0.0,0.01,0.1,Best_RL
94,0.4043223261833191,0.3744402527809143,0.7056204080581665,5,0.0,0.01,0.1,Best_RL
95,0.6459525227546692,0.6708431243896484,0.8841843008995056,5,0.0,0.01,0.1,Best_RL
96,0.6241055727005005,0.6733784675598145,0.7679181694984436,5,0.0,0.01,0.1,Best_RL
97,0.5349575877189636,0.5646689534187317,0.9136212468147278,5,0.0,0.01,0.1,Best_RL
98,0.5830773711204529,0.630521297454834,0.9074593186378479,5,0.0,0.01,0.1,Best_RL
99,0.5901385545730591,0.6508834958076477,0.8777950406074524,5,0.0,0.01,0.1,Best_RL
0,0.5615758895874023,0.6222355365753174,0.9610039591789246,5,0.0,0.05,0.01,Best_RL
1,0.686271071434021,0.7202075123786926,0.8787669539451599,5,0.0,0.05,0.01,Best_RL
2,0.7327662110328674,0.7458586096763611,0.8659164309501648,5,0.0,0.05,0.01,Best_RL
3,0.7506588101387024,0.7851974368095398,0.958342432975769,5,0.0,0.05,0.01,Best_RL
4,0.6051471829414368,0.6259665489196777,0.83620285987854,5,0.0,0.05,0.01,Best_RL
5,0.6955097317695618,0.7092924118041992,0.9804112911224365,5,0.0,0.05,0.01,Best_RL
6,0.7324661016464233,0.7602931261062622,0.8775445818901062,5,0.0,0.05,0.01,Best_RL
7,0.4053182005882263,0.5032981038093567,0.8645448088645935,5,0.0,0.05,0.01,Best_RL
8,0.3870077431201935,0.40408745408058167,0.552169919013977,5,0.0,0.05,0.01,Best_RL
9,0.6884189248085022,0.7352117896080017,0.8229167461395264,5,0.0,0.05,0.01,Best_RL
10,0.49760541319847107,0.5157005786895752,0.7727124691009521,5,0.0,0.05,0.01,Best_RL
11,0.39881303906440735,0.4137331545352936,0.688995897769928,5,0.0,0.05,0.01,Best_RL
12,0.42528876662254333,0.43861469626426697,0.8504008054733276,5,0.0,0.05,0.01,Best_RL
13,0.5784310698509216,0.6473082304000854,0.8289844989776611,5,0.0,0.05,0.01,Best_RL
14,0.5566822290420532,0.5775519013404846,0.8537045121192932,5,0.0,0.05,0.01,Best_RL
15,0.6303129196166992,0.6634169816970825,0.9467630386352539,5,0.0,0.05,0.01,Best_RL
16,0.41461437940597534,0.48130226135253906,0.7387221455574036,5,0.0,0.05,0.01,Best_RL
17,0.6026302576065063,0.6348997950553894,0.8265814781188965,5,0.0,0.05,0.01,Best_RL
18,0.4634335935115814,0.474904865026474,0.7688044309616089,5,0.0,0.05,0.01,Best_RL
19,0.6472264528274536,0.6925097107887268,0.904266893863678,5,0.0,0.05,0.01,Best_RL
20,0.46607357263565063,0.48144620656967163,0.8915473818778992,5,0.0,0.05,0.01,Best_RL
21,0.518283486366272,0.5504586100578308,0.8567630052566528,5,0.0,0.05,0.01,Best_RL
22,0.700812041759491,0.7267708778381348,0.962203323841095,5,0.0,0.05,0.01,Best_RL
23,0.5616296529769897,0.5755082964897156,0.8391789793968201,5,0.0,0.05,0.01,Best_RL
24,0.576413631439209,0.5977195501327515,0.803882896900177,5,0.0,0.05,0.01,Best_RL
25,0.5098909139633179,0.5517956018447876,0.9520362019538879,5,0.0,0.05,0.01,Best_RL
26,0.5085962414741516,0.5328376889228821,0.8797307014465332,5,0.0,0.05,0.01,Best_RL
27,0.44176816940307617,0.47748035192489624,0.6192567944526672,5,0.0,0.05,0.01,Best_RL
28,0.5768298506736755,0.5889097452163696,0.7224016189575195,5,0.0,0.05,0.01,Best_RL
29,0.3623468577861786,0.4044044613838196,0.7107967138290405,5,0.0,0.05,0.01,Best_RL
30,0.5629891157150269,0.6447548866271973,0.7968232035636902,5,0.0,0.05,0.01,Best_RL
31,0.49362412095069885,0.506874680519104,0.8656453490257263,5,0.0,0.05,0.01,Best_RL
32,0.41490381956100464,0.4873560965061188,0.6937865018844604,5,0.0,0.05,0.01,Best_RL
33,0.5901428461074829,0.6864326000213623,0.9573613405227661,5,0.0,0.05,0.01,Best_RL
34,0.5455421209335327,0.5632522106170654,0.9202659130096436,5,0.0,0.05,0.01,Best_RL
35,0.5786278247833252,0.5937970876693726,0.882798969745636,5,0.0,0.05,0.01,Best_RL
36,0.27649736404418945,0.2853265404701233,0.43565401434898376,5,0.0,0.05,0.01,Best_RL
37,0.6273984313011169,0.6793898344039917,0.8634174466133118,5,0.0,0.05,0.01,Best_RL
38,0.6262309551239014,0.6653429269790649,0.8881444334983826,5,0.0,0.05,0.01,Best_RL
39,0.5867226719856262,0.6208993196487427,0.8119717240333557,5,0.0,0.05,0.01,Best_RL
40,0.7208672165870667,0.7681700587272644,0.9195087552070618,5,0.0,0.05,0.01,Best_RL
41,0.4500919282436371,0.47458982467651367,0.6230474710464478,5,0.0,0.05,0.01,Best_RL
42,0.3994128406047821,0.463084876537323,0.6114553809165955,5,0.0,0.05,0.01,Best_RL
43,0.3397638499736786,0.3802250027656555,0.8123982548713684,5,0.0,0.05,0.01,Best_RL
44,0.6347014904022217,0.6622774600982666,0.8449525833129883,5,0.0,0.05,0.01,Best_RL
45,0.504473090171814,0.5191721320152283,0.8758432865142822,5,0.0,0.05,0.01,Best_RL
46,0.4630841314792633,0.49714288115501404,0.6754729151725769,5,0.0,0.05,0.01,Best_RL
47,0.5840626955032349,0.6035557389259338,0.8193036317825317,5,0.0,0.05,0.01,Best_RL
48,0.5176920294761658,0.6309288740158081,0.8953201174736023,5,0.0,0.05,0.01,Best_RL
49,0.450936496257782,0.5809558033943176,0.7985183000564575,5,0.0,0.05,0.01,Best_RL
50,0.5286723375320435,0.5360639095306396,0.8436620235443115,5,0.0,0.05,0.01,Best_RL
51,0.553841769695282,0.584781289100647,0.8331108689308167,5,0.0,0.05,0.01,Best_RL
52,0.38849082589149475,0.4057075083255768,0.6174851655960083,5,0.0,0.05,0.01,Best_RL
53,0.5743674039840698,0.5810620784759521,0.9218066334724426,5,0.0,0.05,0.01,Best_RL
54,0.5946897268295288,0.6273247003555298,0.8156329989433289,5,0.0,0.05,0.01,Best_RL
55,0.3986772298812866,0.41733211278915405,0.6376225352287292,5,0.0,0.05,0.01,Best_RL
56,0.34801775217056274,0.35870489478111267,0.7451443076133728,5,0.0,0.05,0.01,Best_RL
57,0.45957207679748535,0.47564345598220825,0.940122663974762,5,0.0,0.05,0.01,Best_RL
58,0.7718017101287842,0.8665617108345032,0.9137824177742004,5,0.0,0.05,0.01,Best_RL
59,0.5440358519554138,0.6100394129753113,0.8523023724555969,5,0.0,0.05,0.01,Best_RL
60,0.583840548992157,0.5933431386947632,0.7608943581581116,5,0.0,0.05,0.01,Best_RL
61,0.48881012201309204,0.5113461017608643,0.8632553815841675,5,0.0,0.05,0.01,Best_RL
62,0.5485607981681824,0.5747225880622864,0.7874024510383606,5,0.0,0.05,0.01,Best_RL
63,0.5285955667495728,0.540797233581543,0.8407965302467346,5,0.0,0.05,0.01,Best_RL
64,0.2992091178894043,0.3230080008506775,0.5781959891319275,5,0.0,0.05,0.01,Best_RL
65,0.6350740194320679,0.6568032503128052,0.9394810795783997,5,0.0,0.05,0.01,Best_RL
66,0.5136758685112,0.5362696647644043,0.7995553016662598,5,0.0,0.05,0.01,Best_RL
67,0.5192486047744751,0.5425496101379395,0.7354870438575745,5,0.0,0.05,0.01,Best_RL
68,0.4331344664096832,0.4627210199832916,0.8265552520751953,5,0.0,0.05,0.01,Best_RL
69,0.6093437075614929,0.6260887384414673,0.7136929631233215,5,0.0,0.05,0.01,Best_RL
70,0.35366085171699524,0.37650710344314575,0.6870926022529602,5,0.0,0.05,0.01,Best_RL
71,0.6932005286216736,0.7201615571975708,0.8804495334625244,5,0.0,0.05,0.01,Best_RL
72,0.7314907908439636,0.7505743503570557,0.9395776391029358,5,0.0,0.05,0.01,Best_RL
73,0.5407233238220215,0.5629639029502869,0.8332052230834961,5,0.0,0.05,0.01,Best_RL
74,0.6196962594985962,0.6274555325508118,0.7848934531211853,5,0.0,0.05,0.01,Best_RL
75,0.4437587261199951,0.4666718542575836,0.838220477104187,5,0.0,0.05,0.01,Best_RL
76,0.5868858098983765,0.6649312973022461,0.8435030579566956,5,0.0,0.05,0.01,Best_RL
77,0.5355315208435059,0.5751226544380188,0.7997689247131348,5,0.0,0.05,0.01,Best_RL
78,0.439169704914093,0.4385249614715576,0.9037483930587769,5,0.0,0.05,0.01,Best_RL
79,0.5437763333320618,0.5778084993362427,0.7441169619560242,5,0.0,0.05,0.01,Best_RL
80,0.7204462289810181,0.7380209565162659,0.8955885767936707,5,0.0,0.05,0.01,Best_RL
81,0.5988444089889526,0.6406564712524414,0.8545566201210022,5,0.0,0.05,0.01,Best_RL
82,0.48057809472084045,0.5019010305404663,0.6619477868080139,5,0.0,0.05,0.01,Best_RL
83,0.36694473028182983,0.36643195152282715,0.7695907354354858,5,0.0,0.05,0.01,Best_RL
84,0.5243889093399048,0.6167482733726501,0.9269083142280579,5,0.0,0.05,0.01,Best_RL
85,0.579827606678009,0.6293028593063354,0.8201064467430115,5,0.0,0.05,0.01,Best_RL
86,0.4830337166786194,0.5062862038612366,0.6638022661209106,5,0.0,0.05,0.01,Best_RL
87,0.4196986258029938,0.442971408367157,0.5525098443031311,5,0.0,0.05,0.01,Best_RL
88,0.550434947013855,0.5833364129066467,0.8421238660812378,5,0.0,0.05,0.01,Best_RL
89,0.6042029857635498,0.6777852773666382,0.8998537063598633,5,0.0,0.05,0.01,Best_RL
90,0.42565637826919556,0.4843704104423523,0.6683796048164368,5,0.0,0.05,0.01,Best_RL
91,0.5617390871047974,0.5882344245910645,0.8660700917243958,5,0.0,0.05,0.01,Best_RL
92,0.5817068815231323,0.6038862466812134,0.9329102039337158,5,0.0,0.05,0.01,Best_RL
93,0.22695770859718323,0.2786601185798645,0.5389304161071777,5,0.0,0.05,0.01,Best_RL
94,0.5383270382881165,0.5911796689033508,0.8310956954956055,5,0.0,0.05,0.01,Best_RL
95,0.36995938420295715,0.38331761956214905,0.6869606375694275,5,0.0,0.05,0.01,Best_RL
96,0.42525315284729004,0.43981391191482544,0.6141424179077148,5,0.0,0.05,0.01,Best_RL
97,0.6510259509086609,0.6816803812980652,0.9405193328857422,5,0.0,0.05,0.01,Best_RL
98,0.44142216444015503,0.48165249824523926,0.8112099170684814,5,0.0,0.05,0.01,Best_RL
99,0.6538311243057251,0.6832913160324097,0.8719080686569214,5,0.0,0.05,0.01,Best_RL
0,0.5720935463905334,0.6281777620315552,0.9313008785247803,5,0.0,0.05,0.05,Best_RL
1,0.5376608371734619,0.5449844598770142,0.9153985381126404,5,0.0,0.05,0.05,Best_RL
2,0.6299282312393188,0.635459303855896,0.9844470024108887,5,0.0,0.05,0.05,Best_RL
3,0.5386050343513489,0.5522564053535461,0.9158396124839783,5,0.0,0.05,0.05,Best_RL
4,0.6368974447250366,0.6795604228973389,0.8510766625404358,5,0.0,0.05,0.05,Best_RL
5,0.5920346975326538,0.5832897424697876,0.7576072216033936,5,0.0,0.05,0.05,Best_RL
6,0.6628111004829407,0.7229308485984802,0.8824610710144043,5,0.0,0.05,0.05,Best_RL
7,0.43295717239379883,0.4774690568447113,0.9133668541908264,5,0.0,0.05,0.05,Best_RL
8,0.5097184181213379,0.5654032230377197,0.7472091913223267,5,0.0,0.05,0.05,Best_RL
9,0.6378431916236877,0.7174926996231079,0.9392624497413635,5,0.0,0.05,0.05,Best_RL
10,0.5124341249465942,0.538787841796875,0.8169289231300354,5,0.0,0.05,0.05,Best_RL
11,0.5862110257148743,0.5997905135154724,0.8724627494812012,5,0.0,0.05,0.05,Best_RL
12,0.632853627204895,0.663500964641571,0.8510708212852478,5,0.0,0.05,0.05,Best_RL
13,0.44749218225479126,0.49176159501075745,0.851386547088623,5,0.0,0.05,0.05,Best_RL
14,0.35376033186912537,0.431659996509552,0.7188918590545654,5,0.0,0.05,0.05,Best_RL
15,0.39314091205596924,0.42977848649024963,0.7510591745376587,5,0.0,0.05,0.05,Best_RL
16,0.4185798764228821,0.4946930408477783,0.7630459070205688,5,0.0,0.05,0.05,Best_RL
17,0.37558823823928833,0.4149092137813568,0.7026066780090332,5,0.0,0.05,0.05,Best_RL
18,0.44876259565353394,0.5053016543388367,0.7091853618621826,5,0.0,0.05,0.05,Best_RL
19,0.5654056668281555,0.6069937944412231,0.914836049079895,5,0.0,0.05,0.05,Best_RL
20,0.4928385615348816,0.5057328343391418,0.8059608340263367,5,0.0,0.05,0.05,Best_RL
21,0.7090321779251099,0.8104007840156555,0.9048267602920532,5,0.0,0.05,0.05,Best_RL
22,0.3139386773109436,0.46953606605529785,0.7988225221633911,5,0.0,0.05,0.05,Best_RL
23,0.48165470361709595,0.5077253580093384,0.7448200583457947,5,0.0,0.05,0.05,Best_RL
24,0.43294596672058105,0.4549354910850525,0.818281888961792,5,0.0,0.05,0.05,Best_RL
25,0.20183348655700684,0.27422380447387695,0.4344819188117981,5,0.0,0.05,0.05,Best_RL
26,0.7011374235153198,0.7016595005989075,0.981120765209198,5,0.0,0.05,0.05,Best_RL
27,0.6465106010437012,0.6337252855300903,0.8979088664054871,5,0.0,0.05,0.05,Best_RL
28,0.6769682168960571,0.7132176160812378,0.9235134720802307,5,0.0,0.05,0.05,Best_RL
29,0.6340476870536804,0.6716334819793701,0.8885985016822815,5,0.0,0.05,0.05,Best_RL
30,0.5371145606040955,0.5488811731338501,0.6226392388343811,5,0.0,0.05,0.05,Best_RL
31,0.46359163522720337,0.5807154774665833,0.7900608777999878,5,0.0,0.05,0.05,Best_RL
32,0.6233870387077332,0.6450759768486023,0.8313208222389221,5,0.0,0.05,0.05,Best_RL
33,0.6256904602050781,0.6907363533973694,0.8336411118507385,5,0.0,0.05,0.05,Best_RL
34,0.40282779932022095,0.47179684042930603,0.9549838304519653,5,0.0,0.05,0.05,Best_RL
35,0.4213375449180603,0.4128555357456207,0.7716938257217407,5,0.0,0.05,0.05,Best_RL
36,0.6383398771286011,0.6705079078674316,0.8839440941810608,5,0.0,0.05,0.05,Best_RL
37,0.6707290410995483,0.7493740320205688,0.8552966713905334,5,0.0,0.05,0.05,Best_RL
38,0.6682971119880676,0.7694599032402039,0.9194934368133545,5,0.0,0.05,0.05,Best_RL
39,0.45291799306869507,0.504441499710083,0.8137195110321045,5,0.0,0.05,0.05,Best_RL
40,0.5418952703475952,0.563125729560852,0.889257550239563,5,0.0,0.05,0.05,Best_RL
41,0.4454123377799988,0.5051275491714478,0.8250635266304016,5,0.0,0.05,0.05,Best_RL
42,0.45394840836524963,0.4829902648925781,0.6703956723213196,5,0.0,0.05,0.05,Best_RL
43,0.6223684549331665,0.6432443261146545,0.8536289930343628,5,0.0,0.05,0.05,Best_RL
44,0.6431124210357666,0.6632624864578247,0.9081022143363953,5,0.0,0.05,0.05,Best_RL
45,0.5883339047431946,0.6419057846069336,0.7992561459541321,5,0.0,0.05,0.05,Best_RL
46,0.3910340368747711,0.37018832564353943,0.739582359790802,5,0.0,0.05,0.05,Best_RL
47,0.34249141812324524,0.3926491141319275,0.7811247706413269,5,0.0,0.05,0.05,Best_RL
48,0.4317081570625305,0.5430687069892883,0.692711353302002,5,0.0,0.05,0.05,Best_RL
49,0.32612326741218567,0.37380707263946533,0.9218555688858032,5,0.0,0.05,0.05,Best_RL
50,0.37032854557037354,0.4706750810146332,0.8944764137268066,5,0.0,0.05,0.05,Best_RL
51,0.5720212459564209,0.6220092177391052,0.8878272771835327,5,0.0,0.05,0.05,Best_RL
52,0.6639569997787476,0.6927937269210815,0.8962356448173523,5,0.0,0.05,0.05,Best_RL
53,0.5045482516288757,0.5195208787918091,0.8218040466308594,5,0.0,0.05,0.05,Best_RL
54,0.669953465461731,0.6694567799568176,0.9217455387115479,5,0.0,0.05,0.05,Best_RL
55,0.49456900358200073,0.5259877443313599,0.7278118133544922,5,0.0,0.05,0.05,Best_RL
56,0.4859568476676941,0.5183147192001343,0.8107119202613831,5,0.0,0.05,0.05,Best_RL
57,0.4379836618900299,0.4676564335823059,0.9119228720664978,5,0.0,0.05,0.05,Best_RL
58,0.674172580242157,0.6803011894226074,0.8295860886573792,5,0.0,0.05,0.05,Best_RL
59,0.5453479886054993,0.5710073709487915,0.8444065451622009,5,0.0,0.05,0.05,Best_RL
60,0.3244169354438782,0.30522868037223816,0.8414260149002075,5,0.0,0.05,0.05,Best_RL
61,0.5501675605773926,0.5925243496894836,0.7785707712173462,5,0.0,0.05,0.05,Best_RL
62,0.6305714845657349,0.6885493397712708,0.8539608716964722,5,0.0,0.05,0.05,Best_RL
63,0.3276122212409973,0.3244723379611969,0.6082473993301392,5,0.0,0.05,0.05,Best_RL
64,0.5325595140457153,0.6158258318901062,0.8736252188682556,5,0.0,0.05,0.05,Best_RL
65,0.45203208923339844,0.4882437586784363,0.8044356107711792,5,0.0,0.05,0.05,Best_RL
66,0.4256123900413513,0.4307648241519928,0.8481345772743225,5,0.0,0.05,0.05,Best_RL
67,0.8688458204269409,0.9039454460144043,0.9561987519264221,5,0.0,0.05,0.05,Best_RL
68,0.4758285582065582,0.5081454515457153,0.9186099171638489,5,0.0,0.05,0.05,Best_RL
69,0.3142628073692322,0.3473132252693176,0.7847217321395874,5,0.0,0.05,0.05,Best_RL
70,0.4636186957359314,0.4696866571903229,0.5567690134048462,5,0.0,0.05,0.05,Best_RL
71,0.6290946006774902,0.6250316500663757,0.8227354884147644,5,0.0,0.05,0.05,Best_RL
72,0.4437049329280853,0.5318602919578552,0.8750233054161072,5,0.0,0.05,0.05,Best_RL
73,0.30680277943611145,0.3556428551673889,0.6821233630180359,5,0.0,0.05,0.05,Best_RL
74,0.45198553800582886,0.4618743062019348,0.7828375101089478,5,0.0,0.05,0.05,Best_RL
75,0.7039416432380676,0.7206616997718811,0.9247746467590332,5,0.0,0.05,0.05,Best_RL
76,0.40280628204345703,0.42800140380859375,0.7359527945518494,5,0.0,0.05,0.05,Best_RL
77,0.5102307200431824,0.5217531323432922,0.9380455613136292,5,0.0,0.05,0.05,Best_RL
78,0.6384819746017456,0.6767618060112,0.7783363461494446,5,0.0,0.05,0.05,Best_RL
79,0.35634830594062805,0.3804042935371399,0.7254431247711182,5,0.0,0.05,0.05,Best_RL
80,0.5159615278244019,0.5421279072761536,0.8159393668174744,5,0.0,0.05,0.05,Best_RL
81,0.4538814425468445,0.4395795464515686,0.8393459916114807,5,0.0,0.05,0.05,Best_RL
82,0.4345254898071289,0.4865439832210541,0.8913559913635254,5,0.0,0.05,0.05,Best_RL
83,0.20652127265930176,0.2508930563926697,0.4503839910030365,5,0.0,0.05,0.05,Best_RL
84,0.590857207775116,0.5978148579597473,0.9395729899406433,5,0.0,0.05,0.05,Best_RL
85,0.447304904460907,0.49403485655784607,0.7969676852226257,5,0.0,0.05,0.05,Best_RL
86,0.3927367329597473,0.4367747902870178,0.7444069385528564,5,0.0,0.05,0.05,Best_RL
87,0.47455382347106934,0.5773847699165344,0.8993896245956421,5,0.0,0.05,0.05,Best_RL
88,0.6755761504173279,0.6988006830215454,0.8520106673240662,5,0.0,0.05,0.05,Best_RL
89,0.5292357206344604,0.5343344807624817,0.9072437286376953,5,0.0,0.05,0.05,Best_RL
90,0.4999018609523773,0.519232451915741,0.6822216510772705,5,0.0,0.05,0.05,Best_RL
91,0.4980505108833313,0.5414654016494751,0.7324459552764893,5,0.0,0.05,0.05,Best_RL
92,0.5001540780067444,0.5256232619285583,0.6164006590843201,5,0.0,0.05,0.05,Best_RL
93,0.37081149220466614,0.384705513715744,0.9448156952857971,5,0.0,0.05,0.05,Best_RL
94,0.26904401183128357,0.2887972295284271,0.797170102596283,5,0.0,0.05,0.05,Best_RL
95,0.5714936852455139,0.6032093167304993,0.8323585987091064,5,0.0,0.05,0.05,Best_RL
96,0.6407082676887512,0.6558126211166382,0.8374631404876709,5,0.0,0.05,0.05,Best_RL
97,0.5870217084884644,0.649185299873352,0.7366306185722351,5,0.0,0.05,0.05,Best_RL
98,0.631861686706543,0.6711174249649048,0.8273929953575134,5,0.0,0.05,0.05,Best_RL
99,0.42640766501426697,0.4404299259185791,0.7009035348892212,5,0.0,0.05,0.05,Best_RL
0,0.4833811819553375,0.5151547789573669,0.8539780378341675,5,0.0,0.05,0.1,Best_RL
1,0.48644232749938965,0.5989018082618713,0.9547074437141418,5,0.0,0.05,0.1,Best_RL
2,0.5390310883522034,0.5301412343978882,0.7978114485740662,5,0.0,0.05,0.1,Best_RL
3,0.4866332411766052,0.5370560884475708,0.9629623889923096,5,0.0,0.05,0.1,Best_RL
4,0.5734841823577881,0.6326268911361694,0.8300817012786865,5,0.0,0.05,0.1,Best_RL
5,0.5529014468193054,0.5519672632217407,0.8994788527488708,5,0.0,0.05,0.1,Best_RL
6,0.5715183615684509,0.653826892375946,0.8373116850852966,5,0.0,0.05,0.1,Best_RL
7,0.381197988986969,0.437922865152359,0.6009863615036011,5,0.0,0.05,0.1,Best_RL
8,0.544797420501709,0.611375629901886,0.7982154488563538,5,0.0,0.05,0.1,Best_RL
9,0.4175460934638977,0.43884602189064026,0.7657608985900879,5,0.0,0.05,0.1,Best_RL
10,0.4636823236942291,0.4904860556125641,0.6311250329017639,5,0.0,0.05,0.1,Best_RL
11,0.6560889482498169,0.6922028660774231,0.9586285948753357,5,0.0,0.05,0.1,Best_RL
12,0.3118107318878174,0.37218040227890015,0.5477420687675476,5,0.0,0.05,0.1,Best_RL
13,0.31790104508399963,0.33613720536231995,0.5969956517219543,5,0.0,0.05,0.1,Best_RL
14,0.38365593552589417,0.4091101586818695,0.6175408959388733,5,0.0,0.05,0.1,Best_RL
15,0.3567975163459778,0.4088427424430847,0.755260169506073,5,0.0,0.05,0.1,Best_RL
16,0.4367445111274719,0.45261603593826294,0.6857659220695496,5,0.0,0.05,0.1,Best_RL
17,0.2701845169067383,0.24839675426483154,0.5571430921554565,5,0.0,0.05,0.1,Best_RL
18,0.5181695818901062,0.5419058799743652,0.880166232585907,5,0.0,0.05,0.1,Best_RL
19,0.5442608594894409,0.6353762149810791,0.9106571078300476,5,0.0,0.05,0.1,Best_RL
20,0.5894471406936646,0.5866190195083618,0.9226857423782349,5,0.0,0.05,0.1,Best_RL
21,0.3262048363685608,0.3834241032600403,0.7529214024543762,5,0.0,0.05,0.1,Best_RL
22,0.6673647165298462,0.6950082778930664,0.8434888124465942,5,0.0,0.05,0.1,Best_RL
23,0.5383246541023254,0.606707751750946,0.9152815341949463,5,0.0,0.05,0.1,Best_RL
24,0.3536279499530792,0.5621837377548218,0.8310776352882385,5,0.0,0.05,0.1,Best_RL
25,0.42033568024635315,0.41244691610336304,0.8660094141960144,5,0.0,0.05,0.1,Best_RL
26,0.48001670837402344,0.5239125490188599,0.8934366106987,5,0.0,0.05,0.1,Best_RL
27,0.3416612148284912,0.5018473267555237,0.7356172800064087,5,0.0,0.05,0.1,Best_RL
28,0.35067787766456604,0.3284183144569397,0.6669099926948547,5,0.0,0.05,0.1,Best_RL
29,0.4000939726829529,0.39359018206596375,0.7221498489379883,5,0.0,0.05,0.1,Best_RL
30,0.5828696489334106,0.5870060920715332,0.7869946360588074,5,0.0,0.05,0.1,Best_RL
31,0.5539044737815857,0.5641120076179504,0.9364027976989746,5,0.0,0.05,0.1,Best_RL
32,0.5926917791366577,0.6096762418746948,0.8682265877723694,5,0.0,0.05,0.1,Best_RL
33,0.35248586535453796,0.412761926651001,0.6257216930389404,5,0.0,0.05,0.1,Best_RL
34,0.6151543259620667,0.6261774897575378,0.9008626937866211,5,0.0,0.05,0.1,Best_RL
35,0.7114783525466919,0.7270041704177856,0.9153454303741455,5,0.0,0.05,0.1,Best_RL
36,0.3286522924900055,0.41640496253967285,0.7299074530601501,5,0.0,0.05,0.1,Best_RL
37,0.40167489647865295,0.49054384231567383,0.8518342971801758,5,0.0,0.05,0.1,Best_RL
38,0.3131963312625885,0.33939167857170105,0.8028134703636169,5,0.0,0.05,0.1,Best_RL
39,0.5086654424667358,0.5967952013015747,0.8883864879608154,5,0.0,0.05,0.1,Best_RL
40,0.4114047884941101,0.39845970273017883,0.8386827707290649,5,0.0,0.05,0.1,Best_RL
41,0.48751068115234375,0.4924636781215668,0.6790716648101807,5,0.0,0.05,0.1,Best_RL
42,0.5749050378799438,0.6174895167350769,0.890914261341095,5,0.0,0.05,0.1,Best_RL
43,0.4716053605079651,0.5142306685447693,0.8191052079200745,5,0.0,0.05,0.1,Best_RL
44,0.5600417852401733,0.5887378454208374,0.8989840745925903,5,0.0,0.05,0.1,Best_RL
45,0.6795610189437866,0.7242664694786072,0.8622050285339355,5,0.0,0.05,0.1,Best_RL
46,0.5878671407699585,0.6333037614822388,0.9149054884910583,5,0.0,0.05,0.1,Best_RL
47,0.5258208513259888,0.5552006959915161,0.7570900917053223,5,0.0,0.05,0.1,Best_RL
48,0.46221455931663513,0.4891197681427002,0.932719349861145,5,0.0,0.05,0.1,Best_RL
49,0.3779875338077545,0.43219971656799316,0.9493306875228882,5,0.0,0.05,0.1,Best_RL
50,0.6379534602165222,0.6530635952949524,0.8639227151870728,5,0.0,0.05,0.1,Best_RL
51,0.22251641750335693,0.3008345663547516,0.5053288340568542,5,0.0,0.05,0.1,Best_RL
52,0.4724156856536865,0.5415695309638977,0.8564836382865906,5,0.0,0.05,0.1,Best_RL
53,0.4152657985687256,0.47187677025794983,0.5889036655426025,5,0.0,0.05,0.1,Best_RL
54,0.3148084878921509,0.32520484924316406,0.8348832726478577,5,0.0,0.05,0.1,Best_RL
55,0.4460665285587311,0.44710230827331543,0.7838068604469299,5,0.0,0.05,0.1,Best_RL
56,0.30671724677085876,0.33454984426498413,0.743442177772522,5,0.0,0.05,0.1,Best_RL
57,0.37726345658302307,0.37956124544143677,0.536793053150177,5,0.0,0.05,0.1,Best_RL
58,0.42417964339256287,0.5031100511550903,0.8151438236236572,5,0.0,0.05,0.1,Best_RL
59,0.4135291576385498,0.4645616114139557,0.7467301487922668,5,0.0,0.05,0.1,Best_RL
60,0.550838828086853,0.6103870272636414,0.8298009037971497,5,0.0,0.05,0.1,Best_RL
61,0.21050362288951874,0.2060331553220749,0.5659775733947754,5,0.0,0.05,0.1,Best_RL
62,0.5210775136947632,0.557442307472229,0.7919941544532776,5,0.0,0.05,0.1,Best_RL
63,0.4774077832698822,0.4686739444732666,0.7599972486495972,5,0.0,0.05,0.1,Best_RL
64,0.6650989651679993,0.6544535756111145,0.9050470590591431,5,0.0,0.05,0.1,Best_RL
65,0.5314957499504089,0.6015283465385437,0.8556279540061951,5,0.0,0.05,0.1,Best_RL
66,0.24145114421844482,0.2734416723251343,0.7009125351905823,5,0.0,0.05,0.1,Best_RL
67,0.46798819303512573,0.4598933160305023,0.7621878981590271,5,0.0,0.05,0.1,Best_RL
68,0.3138183653354645,0.3452065587043762,0.6212571859359741,5,0.0,0.05,0.1,Best_RL
69,0.542202353477478,0.5226991176605225,0.6453272700309753,5,0.0,0.05,0.1,Best_RL
70,0.5685823559761047,0.637323260307312,0.8193086385726929,5,0.0,0.05,0.1,Best_RL
