episode,normalized_cumulative_reward,final_rewards,best_reward,mean_normalized_cumulative_reward,mean_final_rewards,mean_best_reward,memory_size
18,0.4583098292350769,0.20480401813983917,0.8152429461479187,0.19124875962734222,0.129250168800354,0.39997464418411255,100
19,0.1143232211470604,0.1996133029460907,0.24099135398864746,0.06078333780169487,0.07421648502349854,0.13960903882980347,100
20,0.5148314833641052,0.4480021595954895,0.8354987502098083,0.2622430920600891,0.1962069272994995,0.5639979243278503,100
21,0.4644438922405243,0.3119654357433319,0.8914362192153931,0.2855876684188843,0.16456174850463867,0.6509800553321838,100
22,0.37620213627815247,0.6612488627433777,0.7377396821975708,0.30377358198165894,0.3055114448070526,0.6659848690032959,100
23,0.4452027976512909,0.6586306095123291,0.6777803301811218,0.25846147537231445,0.32962119579315186,0.4674014151096344,100
24,0.375356525182724,0.5924676656723022,0.8011323809623718,0.23748962581157684,0.258245587348938,0.5943657159805298,100
25,0.33167484402656555,0.49749451875686646,0.8996278047561646,0.2084842175245285,0.18919476866722107,0.4620732367038727,100
26,0.5144111514091492,0.2978154122829437,0.8484256267547607,0.2394922971725464,0.1747332364320755,0.4735944867134094,100
27,0.42206287384033203,0.3045037090778351,0.6974936723709106,0.23387055099010468,0.2139914482831955,0.4669410288333893,100
28,0.3567829728126526,0.5668168663978577,0.6958540081977844,0.22471681237220764,0.29752737283706665,0.47913074493408203,100
29,0.48023271560668945,0.46444717049598694,0.8532364964485168,0.3164213299751282,0.26238876581192017,0.7141925096511841,100
30,0.4072165787220001,0.29484570026397705,0.749936044216156,0.2598138451576233,0.15282157063484192,0.6305739283561707,100
31,0.45145508646965027,0.41434967517852783,0.8685593605041504,0.29720813035964966,0.227962464094162,0.5819064378738403,100
32,0.39268729090690613,0.5196859836578369,0.5642926692962646,0.27261826395988464,0.30071595311164856,0.471592515707016,100
33,0.3627817630767822,0.1898227334022522,0.7709913849830627,0.25615817308425903,0.09848015010356903,0.5705010294914246,100
34,0.4075353741645813,0.4907146394252777,0.6204667091369629,0.2425340861082077,0.21074648201465607,0.41293174028396606,100
35,0.33590584993362427,0.5101885199546814,0.7626267075538635,0.23712031543254852,0.28719767928123474,0.5227640271186829,100
36,0.4916228652000427,0.36297744512557983,0.9192516803741455,0.3685133457183838,0.19341018795967102,0.7695671319961548,100
37,0.4185030460357666,0.4297131597995758,0.890547513961792,0.3163876235485077,0.2889920175075531,0.6250647902488708,100
38,0.48224419355392456,0.4153795838356018,0.7557553648948669,0.20378176867961884,0.16719695925712585,0.3846476674079895,100
39,0.4090343415737152,0.4791753590106964,0.8827910423278809,0.2250264585018158,0.28516778349876404,0.5059718489646912,100
40,0.31812623143196106,0.34113597869873047,0.5589638352394104,0.2243252992630005,0.20251622796058655,0.475991815328598,100
41,0.3770117461681366,0.3703669011592865,0.5782593488693237,0.16428333520889282,0.12628960609436035,0.33188754320144653,100
42,0.30915993452072144,0.24568510055541992,0.7705522179603577,0.2043553590774536,0.11933837831020355,0.4777583181858063,100
43,0.451667845249176,0.4378724992275238,0.871514618396759,0.35431188344955444,0.2878369390964508,0.6940159797668457,100
44,0.34733542799949646,0.3869139850139618,0.7262647747993469,0.2970149517059326,0.2558811604976654,0.5345008969306946,100
45,0.23281672596931458,0.14803478121757507,0.46933460235595703,0.10281972587108612,0.05111251026391983,0.25035372376441956,100
46,0.4379677176475525,0.8275654911994934,0.8275654911994934,0.20921437442302704,0.21434208750724792,0.4726428985595703,100
47,0.793358564376831,0.6762089729309082,0.9140983819961548,0.3515710234642029,0.32604628801345825,0.5149433016777039,100
48,0.2907850742340088,0.6288286447525024,0.6554560661315918,0.1929120123386383,0.30148762464523315,0.3614971339702606,100
49,0.429582417011261,0.2756544053554535,0.9275438189506531,0.29235896468162537,0.12023322284221649,0.7009100914001465,100
50,0.42535218596458435,0.49403470754623413,0.7997756004333496,0.27203306555747986,0.20135319232940674,0.5242964625358582,100
51,0.41991132497787476,0.24618768692016602,0.8160364627838135,0.250397264957428,0.15764984488487244,0.46022334694862366,100
52,0.2992676794528961,0.5274710655212402,0.8389487862586975,0.2644999623298645,0.2730485200881958,0.6186153292655945,100
53,0.3186715245246887,0.4861404001712799,0.7105332016944885,0.229854017496109,0.22681346535682678,0.5569867491722107,100
54,0.42754343152046204,0.6912983059883118,0.7375520467758179,0.2504046857357025,0.2555028796195984,0.5308302044868469,100
55,0.4579150378704071,0.3984026312828064,0.8830872774124146,0.2795664668083191,0.3249867856502533,0.5151351690292358,100
56,0.5457580089569092,0.8748522400856018,0.9418419003486633,0.3579650819301605,0.41598647832870483,0.6981832385063171,100
57,0.36847126483917236,0.6420871019363403,0.6713011860847473,0.26989418268203735,0.39438533782958984,0.613303005695343,100
58,0.3872873783111572,0.6821566820144653,0.8580045104026794,0.31519192457199097,0.4247387945652008,0.6682532429695129,100
59,0.28758350014686584,0.4138009250164032,0.7806324362754822,0.24240927398204803,0.16096332669258118,0.6181039810180664,100
60,0.3189631700515747,0.5339564681053162,0.7166047096252441,0.22697564959526062,0.2743348479270935,0.4795534610748291,100
61,0.5160588622093201,0.5650679469108582,0.8639731407165527,0.368680477142334,0.32109472155570984,0.7126795053482056,100
62,0.5982675552368164,0.6127219200134277,0.7844448685646057,0.47222524881362915,0.3618696331977844,0.6899746656417847,100
63,0.6828976273536682,0.7585920095443726,0.8270472884178162,0.4160739481449127,0.3284635543823242,0.6372486352920532,100
64,0.5536026358604431,0.9098228812217712,0.9167701005935669,0.36900460720062256,0.398232638835907,0.7245444059371948,100
65,0.32318010926246643,0.4263840615749359,0.6568083167076111,0.2877710163593292,0.25781264901161194,0.5634748935699463,100
66,0.29945242404937744,0.17879937589168549,0.4114857017993927,0.15783247351646423,0.07153891772031784,0.3271872401237488,100
67,0.4504401385784149,0.6607897281646729,0.9383089542388916,0.29331979155540466,0.2507752776145935,0.7201724052429199,100
68,0.6008009314537048,0.5565791726112366,0.9120252728462219,0.36480194330215454,0.3504028916358948,0.5871299505233765,100
69,0.4544643759727478,0.5682263374328613,0.729379415512085,0.3490143418312073,0.3984692096710205,0.623062014579773,100
70,0.3414011001586914,0.3272314667701721,0.5369852185249329,0.1967657506465912,0.1027984470129013,0.4030205309391022,100
71,0.39902275800704956,0.44644513726234436,0.8583210706710815,0.3133448660373688,0.22751955687999725,0.6268755197525024,100
72,0.4797934591770172,0.6103936433792114,0.8136186003684998,0.3465256094932556,0.3204032778739929,0.6878670454025269,100
73,0.42711812257766724,0.7412749528884888,0.7412749528884888,0.20863381028175354,0.24671272933483124,0.42198115587234497,100
74,0.4566842019557953,0.40568673610687256,0.9025309681892395,0.285008043050766,0.27103978395462036,0.5707556009292603,100
75,0.532727062702179,0.5422899127006531,0.8904128074645996,0.3442281484603882,0.18285661935806274,0.675247311592102,100
76,0.5558413863182068,0.6484061479568481,0.8761479258537292,0.3966493010520935,0.4987700879573822,0.7318798899650574,100
77,0.3541570007801056,0.38381698727607727,0.7116163372993469,0.25210171937942505,0.20875175297260284,0.4789373278617859,100
78,0.5010905861854553,0.17593830823898315,0.8461027145385742,0.3690829277038574,0.14583930373191833,0.7355876564979553,100
79,0.29817524552345276,0.6204280257225037,0.6921712160110474,0.2035459578037262,0.23752562701702118,0.5568069219589233,100
80,0.3825368285179138,0.6361612677574158,0.8779820799827576,0.26477640867233276,0.2737464904785156,0.6462620496749878,100
81,0.5090353488922119,0.5037354826927185,0.7937490940093994,0.3375072777271271,0.28335040807724,0.6063833832740784,100
82,0.4136779010295868,0.5325348973274231,0.7572701573371887,0.34478622674942017,0.2224661111831665,0.6290531754493713,100
83,0.5265291929244995,0.5265180468559265,0.9433441758155823,0.3728804886341095,0.37785735726356506,0.7030569314956665,100
84,0.39828601479530334,0.3895008862018585,0.7631293535232544,0.25276002287864685,0.19946007430553436,0.5208681225776672,100
85,0.6184096932411194,0.6317229270935059,0.8600362539291382,0.38996654748916626,0.2948223948478699,0.6941155791282654,100
86,0.7730366587638855,0.7770228385925293,0.9173116087913513,0.4660053849220276,0.45632776618003845,0.7071179151535034,100
87,0.4688291549682617,0.6564375162124634,0.7610706686973572,0.24313464760780334,0.27019065618515015,0.501951277256012,100
88,0.3889247179031372,0.490395724773407,0.8425432443618774,0.2509525418281555,0.16809536516666412,0.6136060953140259,100
89,0.36522454023361206,0.3813316822052002,0.6983814239501953,0.2158348113298416,0.15940651297569275,0.4318014681339264,100
90,0.43650054931640625,0.25294798612594604,0.7536588907241821,0.2787303030490875,0.1842179000377655,0.5037633180618286,100
91,0.355814665555954,0.23595376312732697,0.8496021628379822,0.2215174436569214,0.13893602788448334,0.5506151914596558,100
92,0.3988436162471771,0.41463109850883484,0.8252255916595459,0.3194223642349243,0.24345235526561737,0.5870957374572754,100
93,0.48278510570526123,0.7077285051345825,0.7857117652893066,0.1930837333202362,0.28195732831954956,0.4059920907020569,100
94,0.41482946276664734,0.32747262716293335,0.8769189715385437,0.2542063593864441,0.1707957535982132,0.5742189288139343,100
95,0.5557171106338501,0.8338517546653748,0.8635303378105164,0.2970845103263855,0.37416398525238037,0.6476953625679016,100
96,0.346011221408844,0.32184815406799316,0.7626550793647766,0.2630797028541565,0.1677904576063156,0.5455256104469299,100
97,0.3172573745250702,0.2999565303325653,0.5761263370513916,0.13218465447425842,0.1281735599040985,0.25318413972854614,100
98,0.4470810294151306,0.6176507472991943,0.7659815549850464,0.28514495491981506,0.2525274157524109,0.5417585968971252,100
99,0.4545607566833496,0.4325140416622162,0.853175699710846,0.2561289668083191,0.22011522948741913,0.4668661057949066,100
100,0.4228484630584717,0.30382347106933594,0.8307435512542725,0.24046333134174347,0.15222293138504028,0.43358999490737915,100
101,0.5277070999145508,0.2716493606567383,0.8387780785560608,0.2621093690395355,0.14324690401554108,0.49709248542785645,100
102,0.4613332748413086,0.5368861556053162,0.8103599548339844,0.3504168689250946,0.38420581817626953,0.6697373390197754,100
103,0.5570453405380249,0.7019765377044678,0.8261491060256958,0.41644659638404846,0.36333638429641724,0.6805207133293152,100
104,0.30458489060401917,0.26505765318870544,0.4970182180404663,0.17686942219734192,0.15262767672538757,0.3576222360134125,100
105,0.42439791560173035,0.33980560302734375,0.8963867425918579,0.22492451965808868,0.1587882786989212,0.4821217656135559,100
106,0.3292176127433777,0.3725111782550812,0.656524658203125,0.24579592049121857,0.223687082529068,0.487765371799469,100
107,0.5197225213050842,0.5092900991439819,0.8485679626464844,0.39816465973854065,0.29888859391212463,0.7435343861579895,100
108,0.5028125047683716,0.6959238052368164,0.9010574221611023,0.2652520537376404,0.2774212062358856,0.47927895188331604,100
109,0.44192859530448914,0.30253663659095764,0.8440095782279968,0.3157230317592621,0.2102765142917633,0.5531147718429565,100
110,0.476401150226593,0.7607738375663757,0.7954473495483398,0.32627955079078674,0.327151894569397,0.6584898233413696,100
111,0.3875477612018585,0.36280152201652527,0.665874183177948,0.12951989471912384,0.14054889976978302,0.2546636164188385,100
112,0.39303964376449585,0.5464280843734741,0.9032707214355469,0.28512778878211975,0.2904210388660431,0.630124032497406,100
113,0.47144821286201477,0.5517789125442505,0.7961798906326294,0.33416080474853516,0.3437327742576599,0.5680265426635742,100
114,0.32648852467536926,0.272247314453125,0.5015080571174622,0.1822897493839264,0.1267240196466446,0.3288244307041168,100
115,0.21373900771141052,0.4705086946487427,0.6407368183135986,0.08734351396560669,0.18121851980686188,0.32597237825393677,100
116,0.3553081750869751,0.35010820627212524,0.747458279132843,0.2828380763530731,0.2023853361606598,0.5880683660507202,100
117,0.4601806402206421,0.6781581044197083,0.7951352596282959,0.34598445892333984,0.4477284550666809,0.6379662752151489,100
118,0.393921434879303,0.2507842183113098,0.6716216802597046,0.14247523248195648,0.12819424271583557,0.3631301820278168,100
119,0.3433344066143036,0.07145841419696808,0.9174858927726746,0.15022851526737213,0.0393608883023262,0.3879290223121643,100
120,0.31976956129074097,0.3874713182449341,0.8747310638427734,0.2209537774324417,0.11656308174133301,0.5624991655349731,100
121,0.4165443480014801,0.34610268473625183,0.8976437449455261,0.31246423721313477,0.16215206682682037,0.6111479997634888,100
122,0.0953538790345192,0.05330011621117592,0.1785220354795456,0.04778043180704117,0.029564518481492996,0.0921202152967453,100
123,0.4163675010204315,0.5726658701896667,0.6805739402770996,0.23343750834465027,0.17464378476142883,0.4830840229988098,100
124,0.5312085151672363,0.5665624141693115,0.9177966117858887,0.3113745450973511,0.22148410975933075,0.5900546908378601,100
125,0.40621036291122437,0.8637369871139526,0.886910617351532,0.22968073189258575,0.4131945073604584,0.5541703701019287,100
126,0.35584208369255066,0.6110574007034302,0.7798467874526978,0.2649574875831604,0.3268333971500397,0.5159331560134888,100
127,0.4212537705898285,0.43289774656295776,0.9290169477462769,0.32574909925460815,0.32423797249794006,0.6162127256393433,100
128,0.7085334062576294,0.7270216345787048,0.9282867908477783,0.3561251163482666,0.32096633315086365,0.6315250396728516,100
129,0.48276057839393616,0.8614653944969177,0.8648278117179871,0.40730828046798706,0.4468002915382385,0.8207356333732605,100
130,0.33782121539115906,0.4485211670398712,0.8696163296699524,0.24040639400482178,0.23828232288360596,0.5306640267372131,100
131,0.3678043782711029,0.36437922716140747,0.7766599655151367,0.22345535457134247,0.1483907401561737,0.5340896844863892,100
132,0.4512408971786499,0.45052647590637207,0.7969582676887512,0.324384868144989,0.28256428241729736,0.5710391998291016,100
133,0.421062171459198,0.5796729326248169,0.7459182143211365,0.3208291232585907,0.37000539898872375,0.6024836897850037,100
134,0.32692739367485046,0.5062575936317444,0.6803894639015198,0.24643123149871826,0.29133644700050354,0.5557576417922974,100
135,0.37259215116500854,0.40405189990997314,0.6322928071022034,0.22435283660888672,0.24102774262428284,0.4412612318992615,100
136,0.4497021734714508,0.705682098865509,0.7590853571891785,0.39247745275497437,0.3487982153892517,0.6721587777137756,100
137,0.6244888305664062,0.4522109925746918,0.8097977638244629,0.21732592582702637,0.1977022886276245,0.36845120787620544,100
138,0.38725435733795166,0.48113757371902466,0.7968389987945557,0.2659014165401459,0.22448594868183136,0.5867608785629272,100
139,0.4244999587535858,0.5987591743469238,0.7259128093719482,0.29540905356407166,0.32672184705734253,0.5530749559402466,100
140,0.3632184863090515,0.39504778385162354,0.8541646599769592,0.30337366461753845,0.2183990180492401,0.6181920170783997,100
141,0.4101439416408539,0.32260406017303467,0.7372530102729797,0.22716763615608215,0.16833040118217468,0.5787621140480042,100
142,0.6156893372535706,0.5754988193511963,0.7567377686500549,0.3460148274898529,0.282144695520401,0.5522037148475647,100
143,0.6575272083282471,0.4151017665863037,0.9079083800315857,0.30833178758621216,0.25061383843421936,0.584915280342102,100
144,0.44933855533599854,0.13160553574562073,0.8817492127418518,0.19617587327957153,0.07516989856958389,0.38677534461021423,100
145,0.5115402936935425,0.6734561324119568,0.9142452478408813,0.3766908347606659,0.44409212470054626,0.7129862904548645,100
146,0.3624590039253235,0.641465425491333,0.7045765519142151,0.27358031272888184,0.3826931118965149,0.5136188268661499,100
147,0.6031535267829895,0.842886209487915,0.8999825716018677,0.4850791096687317,0.3387398421764374,0.8149825930595398,100
148,0.2683079242706299,0.1659885048866272,0.6300565600395203,0.1688692420721054,0.10231965780258179,0.39304307103157043,100
149,0.6957145929336548,0.5893575549125671,0.8751857280731201,0.27582281827926636,0.24490101635456085,0.5340433716773987,100
150,0.5748707056045532,0.47839242219924927,0.8375782370567322,0.4786878526210785,0.41124090552330017,0.741905689239502,100
151,0.41571173071861267,0.5714559555053711,0.8736639022827148,0.3758760094642639,0.2915412187576294,0.7011624574661255,100
152,0.5458864569664001,0.8632211685180664,0.869025468826294,0.3220234513282776,0.3616449236869812,0.6230034232139587,100
153,0.3180783689022064,0.40248772501945496,0.8359179496765137,0.22485554218292236,0.18874919414520264,0.5331114530563354,100
154,0.32876643538475037,0.30367934703826904,0.7571206092834473,0.228232741355896,0.16579799354076385,0.5688145160675049,100
155,0.5377617478370667,0.7724347710609436,0.8761155605316162,0.3844369053840637,0.3995203971862793,0.71039879322052,100
156,0.32987064123153687,0.2171248346567154,0.5537236332893372,0.2170451432466507,0.16571331024169922,0.43346744775772095,100
157,0.15004883706569672,0.1864228993654251,0.5078487992286682,0.08881662040948868,0.07444803416728973,0.24458655714988708,100
158,0.4721088111400604,0.14581100642681122,0.8510303497314453,0.2725965678691864,0.07401634007692337,0.5187669396400452,100
159,0.4692419767379761,0.42472103238105774,0.811201274394989,0.3441217541694641,0.28667667508125305,0.5958907008171082,100
160,0.38917699456214905,0.3017660081386566,0.7120762467384338,0.26591968536376953,0.15510794520378113,0.5027440786361694,100
161,0.3929491341114044,0.4950946271419525,0.8510057926177979,0.23159527778625488,0.2015060931444168,0.44530782103538513,100
162,0.5204200148582458,0.6623835563659668,0.8115776181221008,0.38665005564689636,0.4185260236263275,0.7395408153533936,100
163,0.5144566893577576,0.5994215607643127,0.8885465264320374,0.29474106431007385,0.297995388507843,0.565180778503418,100
164,0.4728965163230896,0.540223240852356,0.9516511559486389,0.35660409927368164,0.23520879447460175,0.7846466302871704,100
165,0.4593634009361267,0.42176583409309387,0.9225185513496399,0.38529637455940247,0.27837374806404114,0.7103394269943237,100
166,0.6868460774421692,0.7303406000137329,0.8927271962165833,0.6051510572433472,0.5322729349136353,0.8166147470474243,100
167,0.4413740038871765,0.5121927857398987,0.7617679834365845,0.35352256894111633,0.2990148365497589,0.5999634265899658,100
168,0.4727499485015869,0.3225768804550171,0.8122823238372803,0.21534235775470734,0.20960645377635956,0.44545572996139526,100
169,0.37399616837501526,0.6503509879112244,0.6638193130493164,0.29949653148651123,0.3170667588710785,0.5988911390304565,100
170,0.4216051697731018,0.5677474737167358,0.7012073993682861,0.23177635669708252,0.24200205504894257,0.49232134222984314,100
171,0.5650419592857361,0.7670438885688782,0.8690955638885498,0.4129010736942291,0.36631450057029724,0.7145512104034424,100
172,0.45632055401802063,0.7068719863891602,0.8371173739433289,0.34452205896377563,0.33554917573928833,0.624613881111145,100
173,0.4199165403842926,0.4147377908229828,0.8534138798713684,0.2625322937965393,0.2525019645690918,0.5065547227859497,100
174,0.365059494972229,0.5118805766105652,0.774450421333313,0.23100526630878448,0.2217465192079544,0.5515092611312866,100
175,0.2180696576833725,0.40138038992881775,0.5027837753295898,0.14997629821300507,0.17678271234035492,0.343355655670166,100
176,0.44075947999954224,0.7475108504295349,0.913581371307373,0.22772876918315887,0.2107180804014206,0.6420868635177612,100
177,0.4076041281223297,0.6483855843544006,0.9309980869293213,0.26820310950279236,0.19455385208129883,0.6636954545974731,100
178,0.47248557209968567,0.4480022192001343,0.6640892624855042,0.3223585784435272,0.21611353754997253,0.5826032161712646,100
179,0.3198779225349426,0.23804150521755219,0.6436117887496948,0.1659506857395172,0.11559835821390152,0.38827747106552124,100
180,0.44620445370674133,0.5376318693161011,0.8633887767791748,0.3329578638076782,0.2830093801021576,0.7930121421813965,100
181,0.39381444454193115,0.35212546586990356,0.6476325392723083,0.22811567783355713,0.22133660316467285,0.4644652307033539,100
182,0.41228005290031433,0.46118244528770447,0.8933761715888977,0.251348614692688,0.21618251502513885,0.5259666442871094,100
183,0.4745931029319763,0.47942277789115906,0.7742748260498047,0.29091715812683105,0.2520408034324646,0.5112994313240051,100
184,0.49211862683296204,0.508873701095581,0.8643879890441895,0.3586036264896393,0.40237313508987427,0.633971095085144,100
185,0.3162277340888977,0.626556932926178,0.714941143989563,0.21083898842334747,0.23692402243614197,0.4266316890716553,100
186,0.5882193446159363,0.3663399815559387,0.9183444380760193,0.3448781967163086,0.2533755600452423,0.6549923419952393,100
187,0.3724703788757324,0.37284132838249207,0.7037981152534485,0.2422388792037964,0.21514303982257843,0.4958774149417877,100
188,0.37504181265830994,0.2850624620914459,0.6628738045692444,0.14206695556640625,0.10265044122934341,0.27972039580345154,100
189,0.30007997155189514,0.5522765517234802,0.604704737663269,0.19322223961353302,0.1655314415693283,0.4088142514228821,100
190,0.5079394578933716,0.4348306357860565,0.8837516903877258,0.2622266709804535,0.2725447714328766,0.6575454473495483,100
191,0.38271522521972656,0.734566867351532,0.8699442744255066,0.23220837116241455,0.34170418977737427,0.4861508309841156,100
192,0.29422587156295776,0.22695572674274445,0.8109840750694275,0.17665988206863403,0.09458466619253159,0.3971381187438965,100
193,0.6450048685073853,0.651695728302002,0.9082235097885132,0.37970075011253357,0.3434528708457947,0.6404663920402527,100
194,0.49664634466171265,0.6979293823242188,0.8040779829025269,0.26213008165359497,0.316768616437912,0.4548265337944031,100
195,0.527320146560669,0.6788687705993652,0.7884026169776917,0.1898023635149002,0.20382371544837952,0.3079689145088196,100
196,0.33021435141563416,0.31634125113487244,0.7435719966888428,0.14430862665176392,0.1144365519285202,0.4078757166862488,100
197,0.44619220495224,0.5446761250495911,0.8472458124160767,0.3492712378501892,0.3075169026851654,0.6782268285751343,100
198,0.4949828088283539,0.723727822303772,0.8178476691246033,0.3388064503669739,0.4808177053928375,0.6941714882850647,100
199,0.5057741403579712,0.3662012815475464,0.7720536589622498,0.2731451690196991,0.17468591034412384,0.4902464747428894,100
200,0.4331932067871094,0.5480983853340149,0.7352704405784607,0.14576944708824158,0.13618247210979462,0.28896838426589966,100
201,0.2428232878446579,0.19262997806072235,0.557883620262146,0.1714276820421219,0.10395513474941254,0.40320301055908203,100
202,0.5360904932022095,0.6024248003959656,0.8243981003761292,0.3674244284629822,0.376514196395874,0.717671275138855,100
203,0.554600179195404,0.48781540989875793,0.6878418326377869,0.35856953263282776,0.2533390522003174,0.6422396898269653,100
204,0.2902833819389343,0.06871812045574188,0.7255898714065552,0.1563241183757782,0.04363345727324486,0.4237339496612549,100
205,0.3941307067871094,0.3967772126197815,0.8114942312240601,0.2608059048652649,0.2179490029811859,0.5991607904434204,100
206,0.5202617049217224,0.6283120512962341,0.8290550112724304,0.3597932755947113,0.3035978674888611,0.6312927007675171,100
207,0.3509206473827362,0.6406201720237732,0.8497708439826965,0.26541396975517273,0.4113142490386963,0.6384918093681335,100
208,0.6468985676765442,0.651297926902771,0.8703399896621704,0.29936638474464417,0.23881015181541443,0.5680316686630249,100
209,0.6034279465675354,0.6203784346580505,0.8584887981414795,0.38383007049560547,0.3587830662727356,0.7049616575241089,100
210,0.43856680393218994,0.23055905103683472,0.9322522282600403,0.1791330873966217,0.12088286876678467,0.45153918862342834,100
211,0.4980732798576355,0.6523717045783997,0.720750629901886,0.32117098569869995,0.3614015579223633,0.5652883648872375,100
212,0.33339282870292664,0.47199639678001404,0.687105119228363,0.19617338478565216,0.16161790490150452,0.44705209136009216,100
213,0.48645514249801636,0.3661403954029083,0.7352676391601562,0.34846383333206177,0.2679796516895294,0.5721949338912964,100
214,0.4779406189918518,0.7729151248931885,0.8435262441635132,0.36744436621665955,0.42320913076400757,0.6401805877685547,100
215,0.4432550072669983,0.5362549424171448,0.8266703486442566,0.2683219611644745,0.27538686990737915,0.49450212717056274,100
216,0.36260324716567993,0.44471803307533264,0.8038438558578491,0.26193368434906006,0.2751668095588684,0.6083028316497803,100
217,0.4671798348426819,0.5813568830490112,0.7528708577156067,0.33424514532089233,0.4452035427093506,0.6122418642044067,100
218,0.40689265727996826,0.5203346610069275,0.6429994702339172,0.28399208188056946,0.3398106098175049,0.4942166209220886,100
219,0.3348183035850525,0.36405840516090393,0.6192448735237122,0.18224464356899261,0.18985499441623688,0.3894910514354706,100
220,0.46986061334609985,0.47722581028938293,0.9066194295883179,0.3781047463417053,0.22770731151103973,0.7460151314735413,100
221,0.4523327648639679,0.5559884309768677,0.7300301194190979,0.3625587522983551,0.29539772868156433,0.6293982863426208,100
222,0.4603625535964966,0.5863771438598633,0.7762018442153931,0.19501332938671112,0.29423484206199646,0.4008082449436188,100
223,0.5225048661231995,0.49272677302360535,0.7556561231613159,0.2798711657524109,0.3054285943508148,0.5537988543510437,100
224,0.38674330711364746,0.34142735600471497,0.6288526654243469,0.17336705327033997,0.1603710949420929,0.35033825039863586,100
225,0.5598148703575134,0.37789249420166016,0.8316221833229065,0.25250157713890076,0.2275541126728058,0.5003632307052612,100
226,0.3485550284385681,0.49367645382881165,0.8003012537956238,0.20353055000305176,0.19741329550743103,0.43176889419555664,100
227,0.4699569344520569,0.452192485332489,0.8020221590995789,0.3107651174068451,0.3101532757282257,0.5781323909759521,100
228,0.3097314238548279,0.24362722039222717,0.739277720451355,0.16973479092121124,0.08488086611032486,0.36025339365005493,100
229,0.46410489082336426,0.29096490144729614,0.7138987183570862,0.2776564955711365,0.13820499181747437,0.5884566307067871,100
230,0.4792465269565582,0.7316890358924866,0.8396956324577332,0.35837218165397644,0.38574934005737305,0.6457846760749817,100
231,0.4985596835613251,0.41216570138931274,0.8458601236343384,0.33283549547195435,0.2132597267627716,0.6070696115493774,100
232,0.48427441716194153,0.9305700063705444,0.9490640759468079,0.3142862021923065,0.4238048195838928,0.6294720768928528,100
233,0.4436798095703125,0.6976574659347534,0.85540771484375,0.29337525367736816,0.4579319357872009,0.6084710955619812,100
234,0.3671470582485199,0.5305258631706238,0.8119983673095703,0.34037965536117554,0.3932726979255676,0.6933021545410156,100
235,0.4818441867828369,0.41896721720695496,0.9025771617889404,0.3380740284919739,0.24164751172065735,0.7195834517478943,100
236,0.3884061276912689,0.21892936527729034,0.681160032749176,0.28708282113075256,0.1355821192264557,0.563869297504425,100
237,0.5055643916130066,0.5981443524360657,0.8460256457328796,0.37549617886543274,0.34820544719696045,0.6286504864692688,100
238,0.4278615117073059,0.734312891960144,0.753497838973999,0.3334839940071106,0.3361913561820984,0.6345625519752502,100
239,0.4348161816596985,0.6231765151023865,0.9449813365936279,0.30738767981529236,0.2832515835762024,0.6485368013381958,100
